parent_code,calculation_month,snop_month,fc_kl
720359,2025-10-01,2025-12-01,0.2057982215530487
720359,2025-10-01,2026-01-01,0.1978438175020326
720359,2025-10-01,2026-02-01,0.703644540368617
720359,2025-10-01,2026-03-01,1.076033437659991
720359,2025-09-01,2025-10-01,0.2452052055107536
720359,2025-09-01,2025-11-01,0.1107914733423541
720359,2025-09-01,2025-12-01,0.0917484848712097
720359,2025-09-01,2026-01-01,0.2405359344626679
720359,2025-09-01,2026-02-01,0.7421406364074222
720359,2025-08-01,2025-09-01,0.2500537082606116
720359,2025-08-01,2025-10-01,0.1751089140251495
720359,2025-08-01,2025-11-01,0.1335842053243261
720359,2025-08-01,2025-12-01,0.09786047860949233
720359,2025-08-01,2026-01-01,0.25239089011837
720359,2025-07-01,2025-08-01,0.3028168765446008
720359,2025-07-01,2025-09-01,0.1857167539371724
720359,2025-07-01,2025-10-01,0.1505955380144682
720359,2025-07-01,2025-11-01,0.1040798067092441
720359,2025-07-01,2025-12-01,0.3520498596936504
720359,2025-06-01,2025-07-01,0.3661028786294251
720359,2025-06-01,2025-08-01,0.44973264679409
720359,2025-06-01,2025-09-01,0.2071929335443522
720359,2025-06-01,2025-10-01,0.3661028786294251
720359,2025-06-01,2025-11-01,0.3661028786294251
720359,2025-05-01,2025-06-01,0.3686016459292821
720359,2025-05-01,2025-07-01,0.2853328665111068
720359,2025-05-01,2025-08-01,0.7182010679199045
720359,2025-05-01,2025-09-01,0.4198792779081469
720359,2025-05-01,2025-10-01,0.4110256363787095
720359,2025-04-01,2025-05-01,0.9
720359,2025-04-01,2025-06-01,0.6
720359,2025-04-01,2025-07-01,0.7821290821674113
720359,2025-04-01,2025-08-01,0.8626883630840179
720359,2025-04-01,2025-09-01,0.4691337020691602
720360,2026-03-01,2026-04-01,8.0
720360,2026-03-01,2026-05-01,6.84
720360,2026-03-01,2026-06-01,4.448117947971305
720360,2026-03-01,2026-07-01,3.59
720360,2026-03-01,2026-08-01,2.11
720360,2026-02-01,2026-04-01,8.47331335489876
720360,2026-02-01,2026-05-01,6.26606153202714
720360,2026-02-01,2026-06-01,5.474910297380603
720360,2026-02-01,2026-07-01,5.593144082546845
720360,2026-02-01,2027-03-01,6.590000000000001
720360,2026-01-01,2026-04-01,3.52
720360,2026-01-01,2026-05-01,8.66
720360,2026-01-01,2026-06-01,5.039325813552942
720360,2026-01-01,2027-02-01,7.2
720360,2026-01-01,2027-03-01,7.664492134418257
720360,2025-12-01,2025-04-01,3.52
720360,2025-12-01,2025-05-01,8.66
720360,2025-12-01,2026-01-01,1.17707759355307
720360,2025-12-01,2026-02-01,7.2
720360,2025-12-01,2026-03-01,7.664492134418257
720360,2025-11-01,2025-04-01,5.38014449409278
720360,2025-11-01,2025-12-01,0.719832617713663
720360,2025-11-01,2026-01-01,1.177077593553068
720360,2025-11-01,2026-02-01,7.20315794326009
720360,2025-11-01,2026-03-01,7.664492134418257
720360,2025-10-01,2025-11-01,0.661951903331533
720360,2025-10-01,2025-12-01,0.5683400118408362
720360,2025-10-01,2026-01-01,0.5107125583270662
720360,2025-10-01,2026-02-01,4.492070018147413
720360,2025-10-01,2026-03-01,6.817940100774703
720360,2025-09-01,2025-10-01,1.2500208312504397
720360,2025-09-01,2025-11-01,0.6398125333315327
720360,2025-09-01,2025-12-01,0.5484145788408361
720360,2025-09-01,2026-01-01,0.4987572985270662
720360,2025-09-01,2026-02-01,8.933112030478853
720360,2025-08-01,2025-09-01,0.9179
720360,2025-08-01,2025-10-01,1.250020831250444
720360,2025-08-01,2025-11-01,0.6398125333315327
720360,2025-08-01,2025-12-01,0.54
720360,2025-08-01,2026-01-01,0.54
720360,2025-07-01,2025-08-01,3.8209
720360,2025-07-01,2025-09-01,0.9179
720360,2025-07-01,2025-10-01,1.250020831250444
720360,2025-07-01,2025-11-01,0.6398125333315327
720360,2025-07-01,2025-12-01,0.54
720360,2025-06-01,2025-07-01,2.5162
720360,2025-06-01,2025-08-01,1.7609
720360,2025-06-01,2025-09-01,0.9179
720360,2025-06-01,2025-10-01,1.250020831250444
720360,2025-06-01,2025-11-01,0.6398125333315327
720360,2025-05-01,2025-06-01,4.0
720360,2025-05-01,2025-07-01,2.515652579017256
720360,2025-05-01,2025-08-01,1.760519317146282
720360,2025-05-01,2025-09-01,0.9197172660926263
720360,2025-05-01,2025-10-01,1.25
720360,2025-04-01,2025-05-01,13.9
720360,2025-04-01,2025-06-01,4.0
720360,2025-04-01,2025-07-01,2.515652579017256
720360,2025-04-01,2025-08-01,1.760519317146282
720360,2025-04-01,2025-09-01,0.9197172660926262
720361,2026-03-01,2026-04-01,5.54
720361,2026-03-01,2026-05-01,4.980000000000001
720361,2026-03-01,2026-06-01,2.981485069083661
720361,2026-03-01,2026-07-01,4.56
720361,2026-03-01,2026-08-01,1.0
720361,2026-02-01,2026-04-01,5.9374616258121335
720361,2026-02-01,2026-05-01,4.58739410621764
720361,2026-02-01,2026-06-01,1.677829337053823
720361,2026-02-01,2026-07-01,3.916086880816223
720361,2026-02-01,2027-03-01,6.1000000000000005
720361,2026-01-01,2026-04-01,3.68
720361,2026-01-01,2026-05-01,4.51
720361,2026-01-01,2026-06-01,3.136111127803655
720361,2026-01-01,2027-02-01,5.51
720361,2026-01-01,2027-03-01,5.868373941279941
720361,2025-12-01,2025-04-01,3.68
720361,2025-12-01,2025-05-01,4.51
720361,2025-12-01,2026-01-01,0.9012379888619476
720361,2025-12-01,2026-02-01,5.52
720361,2025-12-01,2026-03-01,5.86837394127994
720361,2025-11-01,2025-04-01,4.131861758895959
720361,2025-11-01,2025-12-01,0.5511450598148223
720361,2025-11-01,2026-01-01,0.9012379888619476
720361,2025-11-01,2026-02-01,5.51515007489267
720361,2025-11-01,2026-03-01,5.868373941279942
720361,2025-10-01,2025-11-01,0.4560899707857996
720361,2025-10-01,2025-12-01,0.3909369951532586
720361,2025-10-01,2026-01-01,0.3555388334297309
720361,2025-10-01,2026-02-01,3.19279481945361
720361,2025-10-01,2026-03-01,3.19279481945361
720361,2025-09-01,2025-10-01,0.261076580569632
720361,2025-09-01,2025-11-01,0.4560899707857996
720361,2025-09-01,2025-12-01,0.3909369951532586
720361,2025-09-01,2026-01-01,0.3555388334297309
720361,2025-09-01,2026-02-01,6.404747333113731
720361,2025-08-01,2025-09-01,0.6646
720361,2025-08-01,2025-10-01,0.8910765805696322
720361,2025-08-01,2025-11-01,0.4560899707857996
720361,2025-08-01,2025-12-01,0.39
720361,2025-08-01,2026-01-01,0.39
720361,2025-07-01,2025-08-01,2.722
720361,2025-07-01,2025-09-01,0.6646
720361,2025-07-01,2025-10-01,0.8910765805696322
720361,2025-07-01,2025-11-01,0.4560899707857996
720361,2025-07-01,2025-12-01,0.39
720361,2025-06-01,2025-07-01,1.789
720361,2025-06-01,2025-08-01,1.252
720361,2025-06-01,2025-09-01,0.6646
720361,2025-06-01,2025-10-01,0.8910765805696322
720361,2025-06-01,2025-11-01,0.4560899707857996
720361,2025-05-01,2025-06-01,3.710799999999995
720361,2025-05-01,2025-07-01,1.48328139337444
720361,2025-05-01,2025-08-01,1.254985112192254
720361,2025-05-01,2025-09-01,0.6556198873428788
720361,2025-05-01,2025-10-01,1.185913607090434
720361,2025-04-01,2025-05-01,10.6
720361,2025-04-01,2025-06-01,3.4
720361,2025-04-01,2025-07-01,1.793281393374441
720361,2025-04-01,2025-08-01,1.254985112192254
720361,2025-04-01,2025-09-01,0.6556198873428788
720704,2026-03-01,2026-04-01,0.1925000000000003
720704,2026-03-01,2026-05-01,0.18942
720704,2026-03-01,2026-06-01,0.4414300000000003
720704,2026-03-01,2026-07-01,0.1866699999999999
720704,2026-03-01,2026-08-01,0.9353399999999926
720704,2026-02-01,2026-04-01,0.2453263226543259
720704,2026-02-01,2026-05-01,0.2375887516537282
720704,2026-02-01,2026-06-01,0.2656850674050475
720704,2026-02-01,2026-07-01,0.3123568082749467
720704,2026-02-01,2027-03-01,0.7663246958009097
720704,2026-01-01,2026-04-01,0.17
720704,2026-01-01,2026-05-01,0.17
720704,2026-01-01,2026-06-01,0.17
720704,2026-01-01,2027-02-01,0.8640454784343945
720704,2026-01-01,2027-03-01,0.7363246958009096
720704,2025-12-01,2025-04-01,0.19
720704,2025-12-01,2025-05-01,0.19
720704,2025-12-01,2026-01-01,2.554415652669699
720704,2025-12-01,2026-02-01,0.8940454784343945
720704,2025-12-01,2026-03-01,0.7663246958009097
720704,2025-11-01,2025-04-01,0.5009689055394156
720704,2025-11-01,2025-12-01,2.83162347900455
720704,2025-11-01,2026-01-01,2.554415652669699
720704,2025-11-01,2026-02-01,0.8940454784343945
720704,2025-11-01,2026-03-01,0.7663246958009097
720704,2025-10-01,2025-11-01,4.3
720704,2025-10-01,2025-12-01,2.82
720704,2025-10-01,2026-01-01,1.9
720704,2025-10-01,2026-02-01,0.4
720704,2025-10-01,2026-03-01,0.6
720704,2025-09-01,2025-10-01,3.78
720704,2025-09-01,2025-11-01,3.63
720704,2025-09-01,2025-12-01,1.75
720704,2025-09-01,2026-01-01,0.75
720704,2025-09-01,2026-02-01,0.382218255463828
720704,2025-08-01,2025-09-01,3.9
720704,2025-08-01,2025-10-01,3.43
720704,2025-08-01,2025-11-01,3.25
720704,2025-08-01,2025-12-01,2.0952
720704,2025-08-01,2026-01-01,1.5152
720704,2025-07-01,2025-08-01,1.62
720704,2025-07-01,2025-09-01,3.9
720704,2025-07-01,2025-10-01,3.43
720704,2025-07-01,2025-11-01,3.25
720704,2025-07-01,2025-12-01,2.0952
720704,2025-06-01,2025-07-01,0.382218255463828
720704,2025-06-01,2025-08-01,1.62
720704,2025-06-01,2025-09-01,3.9
720704,2025-06-01,2025-10-01,3.43
720704,2025-06-01,2025-11-01,3.25
720704,2025-05-01,2025-06-01,0.3860466449548728
720704,2025-05-01,2025-07-01,0.382218255463828
720704,2025-05-01,2025-08-01,0.3830112546576033
720704,2025-05-01,2025-09-01,3.170010231476675
720704,2025-05-01,2025-10-01,3.170010231476675
720704,2025-04-01,2025-05-01,0.3860466449548728
720704,2025-04-01,2025-06-01,0.3860466449548728
720704,2025-04-01,2025-07-01,0.382218255463828
720704,2025-04-01,2025-08-01,0.3830112546576033
720704,2025-04-01,2025-09-01,3.170010231476675
720814,2026-03-01,2026-04-01,1.52819481896696
720814,2026-03-01,2026-05-01,1.891863201573816
720814,2026-03-01,2026-06-01,1.280342699999986
720814,2026-03-01,2026-07-01,1.538330332499984
720814,2026-03-01,2026-08-01,2.620011419999992
720814,2026-02-01,2026-04-01,1.52819481896696
720814,2026-02-01,2026-05-01,2.102070223970907
720814,2026-02-01,2026-06-01,1.42
720814,2026-02-01,2026-07-01,1.71
720814,2026-02-01,2027-03-01,1.870550795552586
720814,2026-01-01,2026-04-01,1.49
720814,2026-01-01,2026-05-01,1.65
720814,2026-01-01,2026-06-01,1.22
720814,2026-01-01,2027-02-01,1.330550795552586
720814,2026-01-01,2027-03-01,1.330550795552586
720814,2025-12-01,2025-04-01,1.923699374999999
720814,2025-12-01,2025-05-01,1.925015624999992
720814,2025-12-01,2026-01-01,2.963094210295771
720814,2025-12-01,2026-02-01,1.023478677795235
720814,2025-12-01,2026-03-01,1.696249452851324
720814,2025-11-01,2025-04-01,1.870550795552586
720814,2025-11-01,2025-12-01,2.473925269329582
720814,2025-11-01,2026-01-01,2.963094210295771
720814,2025-11-01,2026-02-01,1.023478677795235
720814,2025-11-01,2026-03-01,1.696249452851324
720814,2025-10-01,2025-11-01,2.173726259233146
720814,2025-10-01,2025-12-01,2.473925269329582
720814,2025-10-01,2026-01-01,2.963094210295771
720814,2025-10-01,2026-02-01,1.023478677795235
720814,2025-10-01,2026-03-01,1.696249452851324
720814,2025-09-01,2025-10-01,3.44
720814,2025-09-01,2025-11-01,3.850000000000001
720814,2025-09-01,2025-12-01,3.24
720814,2025-09-01,2026-01-01,3.88
720814,2025-09-01,2026-02-01,2.72279409541551
720814,2025-08-01,2025-09-01,2.64
720814,2025-08-01,2025-10-01,4.44
720814,2025-08-01,2025-11-01,2.85
720814,2025-08-01,2025-12-01,3.24
720814,2025-08-01,2026-01-01,3.88
720814,2025-07-01,2025-08-01,3.13
720814,2025-07-01,2025-09-01,4.76
720814,2025-07-01,2025-10-01,4.44
720814,2025-07-01,2025-11-01,2.85
720814,2025-07-01,2025-12-01,3.24
720814,2025-06-01,2025-07-01,1.44575
720814,2025-06-01,2025-08-01,3.12645
720814,2025-06-01,2025-09-01,4.7603
720814,2025-06-01,2025-10-01,4.4375
720814,2025-06-01,2025-11-01,2.84705
720814,2025-05-01,2025-06-01,1.102697115577045
720814,2025-05-01,2025-07-01,1.26
720814,2025-05-01,2025-08-01,2.72
720814,2025-05-01,2025-09-01,4.14
720814,2025-05-01,2025-10-01,3.86
720814,2025-04-01,2025-05-01,1.23642035987888
720814,2025-04-01,2025-06-01,1.102697115577045
720814,2025-04-01,2025-07-01,1.26
720814,2025-04-01,2025-08-01,2.72
720814,2025-04-01,2025-09-01,4.14
720821,2026-03-01,2026-04-01,0.3395988486593244
720821,2026-03-01,2026-05-01,0.4204140447941814
720821,2026-03-01,2026-06-01,0.284520599999997
720821,2026-03-01,2026-07-01,0.3418511849999964
720821,2026-03-01,2026-08-01,0.5822247599999982
720821,2026-02-01,2026-04-01,0.3395988486593244
720821,2026-02-01,2026-05-01,0.4671267164379793
720821,2026-02-01,2026-06-01,0.3155555555555555
720821,2026-02-01,2026-07-01,0.3799999999999999
720821,2026-02-01,2027-03-01,0.4156779545672414
720821,2026-01-01,2026-04-01,0.3311111111111111
720821,2026-01-01,2026-05-01,0.3666666666666666
720821,2026-01-01,2026-06-01,0.2711111111111111
720821,2026-01-01,2027-02-01,0.2956779545672414
720821,2026-01-01,2027-03-01,0.2956779545672414
720821,2025-12-01,2025-04-01,0.4274887499999998
720821,2025-12-01,2025-05-01,0.4277812499999981
720821,2025-12-01,2026-01-01,0.658465380065727
720821,2025-12-01,2026-02-01,0.2274397061767189
720821,2025-12-01,2026-03-01,0.3769443228558498
720821,2025-11-01,2025-04-01,0.4156779545672414
720821,2025-11-01,2025-12-01,0.5497611709621293
720821,2025-11-01,2026-01-01,0.658465380065727
720821,2025-11-01,2026-02-01,0.2274397061767189
720821,2025-11-01,2026-03-01,0.3769443228558498
720821,2025-10-01,2025-11-01,0.483050279829588
720821,2025-10-01,2025-12-01,0.5497611709621293
720821,2025-10-01,2026-01-01,0.658465380065727
720821,2025-10-01,2026-02-01,0.2274397061767189
720821,2025-10-01,2026-03-01,0.3769443228558498
720821,2025-09-01,2025-10-01,0.7644444444444444
720821,2025-09-01,2025-11-01,0.8555555555555556
720821,2025-09-01,2025-12-01,0.72
720821,2025-09-01,2026-01-01,0.8622222222222221
720821,2025-09-01,2026-02-01,0.60506535453678
720821,2025-08-01,2025-09-01,0.5866666666666666
720821,2025-08-01,2025-10-01,0.9866666666666667
720821,2025-08-01,2025-11-01,0.6333333333333333
720821,2025-08-01,2025-12-01,0.72
720821,2025-08-01,2026-01-01,0.8622222222222221
720821,2025-07-01,2025-08-01,0.6955555555555555
720821,2025-07-01,2025-09-01,1.057777777777778
720821,2025-07-01,2025-10-01,0.9866666666666667
720821,2025-07-01,2025-11-01,0.6333333333333333
720821,2025-07-01,2025-12-01,0.72
720821,2025-06-01,2025-07-01,0.3212777777777778
720821,2025-06-01,2025-08-01,0.6947666666666665
720821,2025-06-01,2025-09-01,1.057844444444444
720821,2025-06-01,2025-10-01,0.986111111111111
720821,2025-06-01,2025-11-01,0.6326777777777778
720821,2025-05-01,2025-06-01,0.2450438034615655
720821,2025-05-01,2025-07-01,0.28
720821,2025-05-01,2025-08-01,0.6044444444444445
720821,2025-05-01,2025-09-01,0.9199999999999999
720821,2025-05-01,2025-10-01,0.8577777777777778
720821,2025-04-01,2025-05-01,0.2747600799730844
720821,2025-04-01,2025-06-01,0.2450438034615655
720821,2025-04-01,2025-07-01,0.28
720821,2025-04-01,2025-08-01,0.6044444444444445
720821,2025-04-01,2025-09-01,0.9199999999999999
720824,2026-03-01,2026-04-01,0.3395988486593244
720824,2026-03-01,2026-05-01,0.4204140447941814
720824,2026-03-01,2026-06-01,0.284520599999997
720824,2026-03-01,2026-07-01,0.3418511849999964
720824,2026-03-01,2026-08-01,0.5822247599999982
720824,2026-02-01,2026-04-01,0.3395988486593244
720824,2026-02-01,2026-05-01,0.4671267164379793
720824,2026-02-01,2026-06-01,0.3155555555555555
720824,2026-02-01,2026-07-01,0.3799999999999999
720824,2026-02-01,2027-03-01,0.4156779545672414
720824,2026-01-01,2026-04-01,0.3311111111111111
720824,2026-01-01,2026-05-01,0.3666666666666666
720824,2026-01-01,2026-06-01,0.2711111111111111
720824,2026-01-01,2027-02-01,0.2956779545672414
720824,2026-01-01,2027-03-01,0.2956779545672414
720824,2025-12-01,2025-04-01,0.4274887499999998
720824,2025-12-01,2025-05-01,0.4277812499999981
720824,2025-12-01,2026-01-01,0.658465380065727
720824,2025-12-01,2026-02-01,0.2274397061767189
720824,2025-12-01,2026-03-01,0.3769443228558498
720824,2025-11-01,2025-04-01,0.4156779545672414
720824,2025-11-01,2025-12-01,0.5497611709621293
720824,2025-11-01,2026-01-01,0.658465380065727
720824,2025-11-01,2026-02-01,0.2274397061767189
720824,2025-11-01,2026-03-01,0.3769443228558498
720824,2025-10-01,2025-11-01,0.483050279829588
720824,2025-10-01,2025-12-01,0.5497611709621293
720824,2025-10-01,2026-01-01,0.658465380065727
720824,2025-10-01,2026-02-01,0.2274397061767189
720824,2025-10-01,2026-03-01,0.3769443228558498
720824,2025-09-01,2025-10-01,0.7644444444444444
720824,2025-09-01,2025-11-01,0.8555555555555556
720824,2025-09-01,2025-12-01,0.72
720824,2025-09-01,2026-01-01,0.8622222222222221
720824,2025-09-01,2026-02-01,0.60506535453678
720824,2025-08-01,2025-09-01,0.5866666666666666
720824,2025-08-01,2025-10-01,0.9866666666666667
720824,2025-08-01,2025-11-01,0.6333333333333333
720824,2025-08-01,2025-12-01,0.72
720824,2025-08-01,2026-01-01,0.8622222222222221
720824,2025-07-01,2025-08-01,0.6955555555555555
720824,2025-07-01,2025-09-01,1.057777777777778
720824,2025-07-01,2025-10-01,0.9866666666666667
720824,2025-07-01,2025-11-01,0.6333333333333333
720824,2025-07-01,2025-12-01,0.72
720824,2025-06-01,2025-07-01,0.3212777777777778
720824,2025-06-01,2025-08-01,0.6947666666666665
720824,2025-06-01,2025-09-01,1.057844444444444
720824,2025-06-01,2025-10-01,0.986111111111111
720824,2025-06-01,2025-11-01,0.6326777777777778
720824,2025-05-01,2025-06-01,0.2450438034615655
720824,2025-05-01,2025-07-01,0.28
720824,2025-05-01,2025-08-01,0.6044444444444445
720824,2025-05-01,2025-09-01,0.9199999999999999
720824,2025-05-01,2025-10-01,0.8577777777777778
720824,2025-04-01,2025-05-01,0.2747600799730844
720824,2025-04-01,2025-06-01,0.2450438034615655
720824,2025-04-01,2025-07-01,0.28
720824,2025-04-01,2025-08-01,0.6044444444444445
720824,2025-04-01,2025-09-01,0.9199999999999999
720825,2026-03-01,2026-04-01,0.3395988486593244
720825,2026-03-01,2026-05-01,0.4204140447941814
720825,2026-03-01,2026-06-01,0.284520599999997
720825,2026-03-01,2026-07-01,0.3418511849999964
720825,2026-03-01,2026-08-01,0.5822247599999982
720825,2026-02-01,2026-04-01,0.3395988486593244
720825,2026-02-01,2026-05-01,0.4671267164379793
720825,2026-02-01,2026-06-01,0.3155555555555555
720825,2026-02-01,2026-07-01,0.3799999999999999
720825,2026-02-01,2027-03-01,0.4156779545672414
720825,2026-01-01,2026-04-01,0.3311111111111111
720825,2026-01-01,2026-05-01,0.3666666666666666
720825,2026-01-01,2026-06-01,0.2711111111111111
720825,2026-01-01,2027-02-01,0.2956779545672414
720825,2026-01-01,2027-03-01,0.2956779545672414
720825,2025-12-01,2025-04-01,0.4274887499999998
720825,2025-12-01,2025-05-01,0.4277812499999981
720825,2025-12-01,2026-01-01,0.658465380065727
720825,2025-12-01,2026-02-01,0.2274397061767189
720825,2025-12-01,2026-03-01,0.3769443228558498
720825,2025-11-01,2025-04-01,0.4156779545672414
720825,2025-11-01,2025-12-01,0.5497611709621293
720825,2025-11-01,2026-01-01,0.658465380065727
720825,2025-11-01,2026-02-01,0.2274397061767189
720825,2025-11-01,2026-03-01,0.3769443228558498
720825,2025-10-01,2025-11-01,0.483050279829588
720825,2025-10-01,2025-12-01,0.5497611709621293
720825,2025-10-01,2026-01-01,0.658465380065727
720825,2025-10-01,2026-02-01,0.2274397061767189
720825,2025-10-01,2026-03-01,0.3769443228558498
720825,2025-09-01,2025-10-01,0.7644444444444444
720825,2025-09-01,2025-11-01,0.8555555555555556
720825,2025-09-01,2025-12-01,0.72
720825,2025-09-01,2026-01-01,0.8622222222222221
720825,2025-09-01,2026-02-01,0.60506535453678
720825,2025-08-01,2025-09-01,0.5866666666666666
720825,2025-08-01,2025-10-01,0.9866666666666667
720825,2025-08-01,2025-11-01,0.6333333333333333
720825,2025-08-01,2025-12-01,0.72
720825,2025-08-01,2026-01-01,0.8622222222222221
720825,2025-07-01,2025-08-01,0.6955555555555555
720825,2025-07-01,2025-09-01,1.057777777777778
720825,2025-07-01,2025-10-01,0.9866666666666667
720825,2025-07-01,2025-11-01,0.6333333333333333
720825,2025-07-01,2025-12-01,0.72
720825,2025-06-01,2025-07-01,0.3212777777777778
720825,2025-06-01,2025-08-01,0.6947666666666665
720825,2025-06-01,2025-09-01,1.057844444444444
720825,2025-06-01,2025-10-01,0.986111111111111
720825,2025-06-01,2025-11-01,0.6326777777777778
720825,2025-05-01,2025-06-01,0.2450438034615655
720825,2025-05-01,2025-07-01,0.28
720825,2025-05-01,2025-08-01,0.6044444444444445
720825,2025-05-01,2025-09-01,0.9199999999999999
720825,2025-05-01,2025-10-01,0.8577777777777778
720825,2025-04-01,2025-05-01,0.2747600799730844
720825,2025-04-01,2025-06-01,0.2450438034615655
720825,2025-04-01,2025-07-01,0.28
720825,2025-04-01,2025-08-01,0.6044444444444445
720825,2025-04-01,2025-09-01,0.9199999999999999
720826,2026-03-01,2026-04-01,0.1697994243296622
720826,2026-03-01,2026-05-01,0.2102070223970907
720826,2026-03-01,2026-06-01,0.1422602999999985
720826,2026-03-01,2026-07-01,0.1709255924999982
720826,2026-03-01,2026-08-01,0.2911123799999991
720826,2026-02-01,2026-04-01,0.1697994243296622
720826,2026-02-01,2026-05-01,0.2335633582189897
720826,2026-02-01,2026-06-01,0.1577777777777778
720826,2026-02-01,2026-07-01,0.19
720826,2026-02-01,2027-03-01,0.2078389772836207
720826,2026-01-01,2026-04-01,0.1655555555555555
720826,2026-01-01,2026-05-01,0.1833333333333333
720826,2026-01-01,2026-06-01,0.1355555555555555
720826,2026-01-01,2027-02-01,0.1478389772836207
720826,2026-01-01,2027-03-01,0.1478389772836207
720826,2025-12-01,2025-04-01,0.2137443749999999
720826,2025-12-01,2025-05-01,0.2138906249999991
720826,2025-12-01,2026-01-01,0.3292326900328635
720826,2025-12-01,2026-02-01,0.1137198530883595
720826,2025-12-01,2026-03-01,0.1884721614279249
720826,2025-11-01,2025-04-01,0.2078389772836207
720826,2025-11-01,2025-12-01,0.2748805854810646
720826,2025-11-01,2026-01-01,0.3292326900328635
720826,2025-11-01,2026-02-01,0.1137198530883595
720826,2025-11-01,2026-03-01,0.1884721614279249
720826,2025-10-01,2025-11-01,0.241525139914794
720826,2025-10-01,2025-12-01,0.2748805854810646
720826,2025-10-01,2026-01-01,0.3292326900328635
720826,2025-10-01,2026-02-01,0.1137198530883595
720826,2025-10-01,2026-03-01,0.1884721614279249
720826,2025-09-01,2025-10-01,0.3822222222222222
720826,2025-09-01,2025-11-01,0.4277777777777778
720826,2025-09-01,2025-12-01,0.36
720826,2025-09-01,2026-01-01,0.4311111111111111
720826,2025-09-01,2026-02-01,0.30253267726839
720826,2025-08-01,2025-09-01,0.2933333333333333
720826,2025-08-01,2025-10-01,0.4933333333333333
720826,2025-08-01,2025-11-01,0.3166666666666667
720826,2025-08-01,2025-12-01,0.36
720826,2025-08-01,2026-01-01,0.4311111111111111
720826,2025-07-01,2025-08-01,0.3477777777777777
720826,2025-07-01,2025-09-01,0.5288888888888889
720826,2025-07-01,2025-10-01,0.4933333333333333
720826,2025-07-01,2025-11-01,0.3166666666666667
720826,2025-07-01,2025-12-01,0.36
720826,2025-06-01,2025-07-01,0.1606388888888889
720826,2025-06-01,2025-08-01,0.3473833333333333
720826,2025-06-01,2025-09-01,0.5289222222222222
720826,2025-06-01,2025-10-01,0.4930555555555555
720826,2025-06-01,2025-11-01,0.3163388888888889
720826,2025-05-01,2025-06-01,0.1225219017307828
720826,2025-05-01,2025-07-01,0.14
720826,2025-05-01,2025-08-01,0.3022222222222222
720826,2025-05-01,2025-09-01,0.46
720826,2025-05-01,2025-10-01,0.4288888888888889
720826,2025-04-01,2025-05-01,0.1373800399865422
720826,2025-04-01,2025-06-01,0.1225219017307828
720826,2025-04-01,2025-07-01,0.14
720826,2025-04-01,2025-08-01,0.3022222222222222
720826,2025-04-01,2025-09-01,0.46
720827,2026-03-01,2026-04-01,0.3395988486593244
720827,2026-03-01,2026-05-01,0.4204140447941814
720827,2026-03-01,2026-06-01,0.284520599999997
720827,2026-03-01,2026-07-01,0.3418511849999964
720827,2026-03-01,2026-08-01,0.5822247599999982
720827,2026-02-01,2026-04-01,0.3395988486593244
720827,2026-02-01,2026-05-01,0.4671267164379793
720827,2026-02-01,2026-06-01,0.3155555555555555
720827,2026-02-01,2026-07-01,0.3799999999999999
720827,2026-02-01,2027-03-01,0.4156779545672414
720827,2026-01-01,2026-04-01,0.3311111111111111
720827,2026-01-01,2026-05-01,0.3666666666666666
720827,2026-01-01,2026-06-01,0.2711111111111111
720827,2026-01-01,2027-02-01,0.2956779545672414
720827,2026-01-01,2027-03-01,0.2956779545672414
720827,2025-12-01,2025-04-01,0.4274887499999998
720827,2025-12-01,2025-05-01,0.4277812499999981
720827,2025-12-01,2026-01-01,0.658465380065727
720827,2025-12-01,2026-02-01,0.2274397061767189
720827,2025-12-01,2026-03-01,0.3769443228558498
720827,2025-11-01,2025-04-01,0.4156779545672414
720827,2025-11-01,2025-12-01,0.5497611709621293
720827,2025-11-01,2026-01-01,0.658465380065727
720827,2025-11-01,2026-02-01,0.2274397061767189
720827,2025-11-01,2026-03-01,0.3769443228558498
720827,2025-10-01,2025-11-01,0.483050279829588
720827,2025-10-01,2025-12-01,0.5497611709621293
720827,2025-10-01,2026-01-01,0.658465380065727
720827,2025-10-01,2026-02-01,0.2274397061767189
720827,2025-10-01,2026-03-01,0.3769443228558498
720827,2025-09-01,2025-10-01,0.7644444444444444
720827,2025-09-01,2025-11-01,0.8555555555555556
720827,2025-09-01,2025-12-01,0.72
720827,2025-09-01,2026-01-01,0.8622222222222221
720827,2025-09-01,2026-02-01,0.60506535453678
720827,2025-08-01,2025-09-01,0.5866666666666666
720827,2025-08-01,2025-10-01,0.9866666666666667
720827,2025-08-01,2025-11-01,0.6333333333333333
720827,2025-08-01,2025-12-01,0.72
720827,2025-08-01,2026-01-01,0.8622222222222221
720827,2025-07-01,2025-08-01,0.6955555555555555
720827,2025-07-01,2025-09-01,1.057777777777778
720827,2025-07-01,2025-10-01,0.9866666666666667
720827,2025-07-01,2025-11-01,0.6333333333333333
720827,2025-07-01,2025-12-01,0.72
720827,2025-06-01,2025-07-01,0.3212777777777778
720827,2025-06-01,2025-08-01,0.6947666666666665
720827,2025-06-01,2025-09-01,1.057844444444444
720827,2025-06-01,2025-10-01,0.986111111111111
720827,2025-06-01,2025-11-01,0.6326777777777778
720827,2025-05-01,2025-06-01,0.2450438034615655
720827,2025-05-01,2025-07-01,0.28
720827,2025-05-01,2025-08-01,0.6044444444444445
