calculation_month,snop_month,parent_code,parent_description,qty,source
2025-10,2026-03,717612,SP ALOE GEL 50ML,0.317861534,tm
2025-11,2026-03,717612,SP ALOE GEL 50ML,0.174497344,ml
2025-11,2026-03,717612,SP ALOE GEL 50ML,0.250174859,tm
2025-12,2026-03,717612,SP ALOE GEL 50ML,0.16175,ml
2025-12,2026-03,717612,SP ALOE GEL 50ML,0.033498939,tm
2026-01,2026-03,717612,SP ALOE GEL 50ML,0.214828501,ml
2026-01,2026-03,717612,SP ALOE GEL 50ML,0.278768558,tm
2026-02,2026-03,717612,SP ALOE GEL 50ML,0.196986697,ml
2026-02,2026-03,717612,SP ALOE GEL 50ML,0.1451,tm
2025-11,2026-04,717612,SP ALOE GEL 50ML,0.140935883,ml
2025-11,2026-04,717612,SP ALOE GEL 50ML,0.202058173,tm
2025-12,2026-04,717612,SP ALOE GEL 50ML,0.173128043,ml
2026-01,2026-04,717612,SP ALOE GEL 50ML,0.215821335,ml
2026-02,2026-04,717612,SP ALOE GEL 50ML,0.201231859,ml
2026-03,2026-04,717612,SP ALOE GEL 50ML,0.072,tm
2025-12,2026-05,717612,SP ALOE GEL 50ML,0.144099385,ml
2026-01,2026-05,717612,SP ALOE GEL 50ML,0.165903644,ml
2026-02,2026-05,717612,SP ALOE GEL 50ML,0.163475333,ml
2026-04,2026-05,717612,SP ALOE GEL 50ML,0.0337,tm
2026-01,2026-06,717612,SP ALOE GEL 50ML,0.165856721,ml
2026-02,2026-06,717612,SP ALOE GEL 50ML,0.171055333,ml
2026-05,2026-06,717612,SP ALOE GEL 50ML,0.02,tm
2026-02,2026-07,717612,SP ALOE GEL 50ML,0.173561463,ml
2026-06,2026-07,717612,SP ALOE GEL 50ML,0.01955,tm
2025-04,2025-05,717613,SP AlOE GEL 100ML,0.158084218,ml
2025-04,2025-05,717613,SP AlOE GEL 100ML,0.318407618,tm
2025-04,2025-06,717613,SP AlOE GEL 100ML,0.142912487,ml
2025-04,2025-06,717613,SP AlOE GEL 100ML,0.287849257,tm
2025-05,2025-06,717613,SP AlOE GEL 100ML,0.191491065,ml
2025-05,2025-06,717613,SP AlOE GEL 100ML,0.409961318,tm
2025-04,2025-07,717613,SP AlOE GEL 100ML,0.2187676,ml
2025-04,2025-07,717613,SP AlOE GEL 100ML,0.440633932,tm
2025-05,2025-07,717613,SP AlOE GEL 100ML,0.192503827,ml
2025-05,2025-07,717613,SP AlOE GEL 100ML,0.409961318,tm
2025-06,2025-07,717613,SP AlOE GEL 100ML,0.208774951,ml
2025-06,2025-07,717613,SP AlOE GEL 100ML,0.440817499,tm
2025-04,2025-08,717613,SP AlOE GEL 100ML,0.218202533,ml
2025-04,2025-08,717613,SP AlOE GEL 100ML,0.439495795,tm
2025-05,2025-08,717613,SP AlOE GEL 100ML,0.28429,ml
2025-05,2025-08,717613,SP AlOE GEL 100ML,0.409961318,tm
2025-06,2025-08,717613,SP AlOE GEL 100ML,0.24189,ml
2025-06,2025-08,717613,SP AlOE GEL 100ML,0.51073821,tm
2025-07,2025-08,717613,SP AlOE GEL 100ML,0.22625,ml
2025-07,2025-08,717613,SP AlOE GEL 100ML,0.47771516,tm
2025-04,2025-09,717613,SP AlOE GEL 100ML,0.222889867,ml
2025-04,2025-09,717613,SP AlOE GEL 100ML,0.448936855,tm
2025-05,2025-09,717613,SP AlOE GEL 100ML,0.20704584,ml
2025-05,2025-09,717613,SP AlOE GEL 100ML,0.861069738,tm
2025-06,2025-09,717613,SP AlOE GEL 100ML,0.24189,ml
2025-06,2025-09,717613,SP AlOE GEL 100ML,0.51073821,tm
2025-07,2025-09,717613,SP AlOE GEL 100ML,0.2418,ml
2025-07,2025-09,717613,SP AlOE GEL 100ML,0.51054818,tm
2025-08,2025-09,717613,SP AlOE GEL 100ML,0.272604224,ml
2025-08,2025-09,717613,SP AlOE GEL 100ML,0.861069738,tm
2025-05,2025-10,717613,SP AlOE GEL 100ML,0.218967218,ml
2025-05,2025-10,717613,SP AlOE GEL 100ML,2.140389521,tm
2025-06,2025-10,717613,SP AlOE GEL 100ML,0.279031892,ml
2025-06,2025-10,717613,SP AlOE GEL 100ML,0.589161391,tm
2025-07,2025-10,717613,SP AlOE GEL 100ML,0.25662,ml
2025-07,2025-10,717613,SP AlOE GEL 100ML,0.541839842,tm
2025-08,2025-10,717613,SP AlOE GEL 100ML,0.286068614,ml
2025-08,2025-10,717613,SP AlOE GEL 100ML,0.717325291,tm
2025-09,2025-10,717613,SP AlOE GEL 100ML,0.271296757,ml
2025-09,2025-10,717613,SP AlOE GEL 100ML,0.572829054,tm
2025-06,2025-11,717613,SP AlOE GEL 100ML,0.289487567,ml
2025-06,2025-11,717613,SP AlOE GEL 100ML,0.611238009,tm
2025-07,2025-11,717613,SP AlOE GEL 100ML,0.300279603,ml
2025-07,2025-11,717613,SP AlOE GEL 100ML,0.634024832,tm
2025-08,2025-11,717613,SP AlOE GEL 100ML,0.334699574,ml
2025-08,2025-11,717613,SP AlOE GEL 100ML,0.942106004,tm
2025-09,2025-11,717613,SP AlOE GEL 100ML,0.291299089,ml
2025-09,2025-11,717613,SP AlOE GEL 100ML,0.615062943,tm
2025-10,2025-11,717613,SP AlOE GEL 100ML,0.300648464,ml
2025-10,2025-11,717613,SP AlOE GEL 100ML,0.634803665,tm
2025-07,2025-12,717613,SP AlOE GEL 100ML,0.29277096,ml
2025-07,2025-12,717613,SP AlOE GEL 100ML,0.618170723,tm
2025-08,2025-12,717613,SP AlOE GEL 100ML,0.324685083,ml
2025-08,2025-12,717613,SP AlOE GEL 100ML,0.8771,tm
2025-09,2025-12,717613,SP AlOE GEL 100ML,0.303977643,ml
2025-09,2025-12,717613,SP AlOE GEL 100ML,0.641833053,tm
2025-10,2025-12,717613,SP AlOE GEL 100ML,0.307706683,ml
2025-10,2025-12,717613,SP AlOE GEL 100ML,0.649706728,tm
2025-11,2025-12,717613,SP AlOE GEL 100ML,0.267029189,ml
2025-11,2025-12,717613,SP AlOE GEL 100ML,0.563818306,tm
2025-08,2026-01,717613,SP AlOE GEL 100ML,0.241650042,ml
2025-08,2026-01,717613,SP AlOE GEL 100ML,1.0471,tm
2025-09,2026-01,717613,SP AlOE GEL 100ML,0.252674,ml
2025-09,2026-01,717613,SP AlOE GEL 100ML,0.533508068,tm
2025-10,2026-01,717613,SP AlOE GEL 100ML,0.24696069,ml
2025-10,2026-01,717613,SP AlOE GEL 100ML,0.521444709,tm
2025-11,2026-01,717613,SP AlOE GEL 100ML,0.267029189,ml
2025-11,2026-01,717613,SP AlOE GEL 100ML,0.563818306,tm
2025-12,2026-01,717613,SP AlOE GEL 100ML,0.26418,ml
2025-12,2026-01,717613,SP AlOE GEL 100ML,1.046616318,tm
2025-09,2026-02,717613,SP AlOE GEL 100ML,0.271296757,ml
2025-09,2026-02,717613,SP AlOE GEL 100ML,0.572829054,tm
2025-10,2026-02,717613,SP AlOE GEL 100ML,0.245207283,ml
2025-10,2026-02,717613,SP AlOE GEL 100ML,0.517742481,tm
2025-11,2026-02,717613,SP AlOE GEL 100ML,0.310899447,ml
2025-11,2026-02,717613,SP AlOE GEL 100ML,0.656448083,tm
2025-12,2026-02,717613,SP AlOE GEL 100ML,0.304604,ml
2025-12,2026-02,717613,SP AlOE GEL 100ML,0.605083682,tm
2026-01,2026-02,717613,SP AlOE GEL 100ML,0.351923806,ml
2026-01,2026-02,717613,SP AlOE GEL 100ML,0.682420162,tm
2025-10,2026-03,717613,SP AlOE GEL 100ML,0.298070194,ml
2025-10,2026-03,717613,SP AlOE GEL 100ML,0.62935978,tm
2025-11,2026-03,717613,SP AlOE GEL 100ML,0.306519223,ml
2025-11,2026-03,717613,SP AlOE GEL 100ML,0.647199467,tm
2025-12,2026-03,717613,SP AlOE GEL 100ML,0.35317,ml
2026-01,2026-03,717613,SP AlOE GEL 100ML,0.253721476,ml
2026-01,2026-03,717613,SP AlOE GEL 100ML,0.591279838,tm
2026-02,2026-03,717613,SP AlOE GEL 100ML,0.300365038,ml
2026-02,2026-03,717613,SP AlOE GEL 100ML,0.6521,tm
2025-11,2026-04,717613,SP AlOE GEL 100ML,0.307320345,ml
2025-11,2026-04,717613,SP AlOE GEL 100ML,0.648890996,tm
2025-12,2026-04,717613,SP AlOE GEL 100ML,0.301943917,ml
2026-01,2026-04,717613,SP AlOE GEL 100ML,0.243151221,ml
2026-02,2026-04,717613,SP AlOE GEL 100ML,0.289689025,ml
2026-03,2026-04,717613,SP AlOE GEL 100ML,0.2373,tm
2025-12,2026-05,717613,SP AlOE GEL 100ML,0.280092097,ml
2026-01,2026-05,717613,SP AlOE GEL 100ML,0.263015135,ml
2026-02,2026-05,717613,SP AlOE GEL 100ML,0.259799487,ml
2026-04,2026-05,717613,SP AlOE GEL 100ML,0.0312,tm
2026-01,2026-06,717613,SP AlOE GEL 100ML,0.263015135,ml
2026-02,2026-06,717613,SP AlOE GEL 100ML,0.259799487,ml
2026-05,2026-06,717613,SP AlOE GEL 100ML,0.05,tm
2026-02,2026-07,717613,SP AlOE GEL 100ML,0.32423496,ml
2026-06,2026-07,717613,SP AlOE GEL 100ML,0.0718,tm
2026-07,2026-08,717613,SP AlOE GEL 100ML,0.03,tm
2025-05,2025-07,718019,P ALOE VERA 75ML,5.0,tm
2025-06,2025-07,718019,P ALOE VERA 75ML,5.0,tm
2025-09,2025-10,718019,P ALOE VERA 75ML,1.3,tm
2025-09,2025-11,718019,P ALOE VERA 75ML,1.5,tm
2025-10,2025-11,718019,P ALOE VERA 75ML,1.5,tm
2025-09,2025-12,718019,P ALOE VERA 75ML,1.5,tm
2025-10,2025-12,718019,P ALOE VERA 75ML,1.5,tm
2025-11,2025-12,718019,P ALOE VERA 75ML,1.5,tm
2025-09,2026-01,718019,P ALOE VERA 75ML,0.7,tm
2025-10,2026-01,718019,P ALOE VERA 75ML,1.3,tm
2025-11,2026-01,718019,P ALOE VERA 75ML,0.5,tm
2025-12,2026-01,718019,P ALOE VERA 75ML,0.5,tm
2025-10,2026-02,718019,P ALOE VERA 75ML,0.5944,tm
2025-11,2026-02,718019,P ALOE VERA 75ML,0.5,tm
2025-12,2026-02,718019,P ALOE VERA 75ML,0.5,tm
2026-01,2026-02,718019,P ALOE VERA 75ML,0.5,tm
2025-11,2026-03,718019,P ALOE VERA 75ML,1.0,tm
2025-12,2026-03,718019,P ALOE VERA 75ML,1.0,tm
2026-01,2026-03,718019,P ALOE VERA 75ML,1.0,tm
2026-02,2026-03,718019,P ALOE VERA 75ML,1.0,tm
2025-11,2026-04,718019,P ALOE VERA 75ML,1.2,tm
2025-12,2026-04,718019,P ALOE VERA 75ML,0.5,tm
2026-01,2026-04,718019,P ALOE VERA 75ML,0.5,tm
2026-02,2026-04,718019,P ALOE VERA 75ML,0.5,tm
2026-03,2026-04,718019,P ALOE VERA 75ML,0.1,tm
2025-12,2026-05,718019,P ALOE VERA 75ML,1.0,tm
2026-01,2026-05,718019,P ALOE VERA 75ML,0.5,tm
2026-02,2026-05,718019,P ALOE VERA 75ML,0.5,tm
2026-03,2026-05,718019,P ALOE VERA 75ML,0.1,tm
2026-04,2026-05,718019,P ALOE VERA 75ML,0.1,tm
2026-01,2026-06,718019,P ALOE VERA 75ML,0.5,tm
2026-02,2026-06,718019,P ALOE VERA 75ML,0.5,tm
2026-03,2026-06,718019,P ALOE VERA 75ML,0.1,tm
2026-04,2026-06,718019,P ALOE VERA 75ML,0.1,tm
2026-05,2026-06,718019,P ALOE VERA 75ML,0.1,tm
2026-02,2026-07,718019,P ALOE VERA 75ML,1.025641026,tm
2026-03,2026-07,718019,P ALOE VERA 75ML,0.1,tm
2026-04,2026-07,718019,P ALOE VERA 75ML,0.1,tm
2026-05,2026-07,718019,P ALOE VERA 75ML,0.8,tm
2026-06,2026-07,718019,P ALOE VERA 75ML,0.8,tm
2026-03,2026-08,718019,P ALOE VERA 75ML,0.1,tm
2026-04,2026-08,718019,P ALOE VERA 75ML,0.1,tm
2026-05,2026-08,718019,P ALOE VERA 75ML,0.1,tm
2026-06,2026-08,718019,P ALOE VERA 75ML,0.1,tm
2026-07,2026-08,718019,P ALOE VERA 75ML,0.1,tm
2026-04,2026-09,718019,P ALOE VERA 75ML,0.1,tm
2026-05,2026-09,718019,P ALOE VERA 75ML,0.1,tm
2026-06,2026-09,718019,P ALOE VERA 75ML,0.1,tm
2026-07,2026-09,718019,P ALOE VERA 75ML,0.1,tm
2026-05,2026-10,718019,P ALOE VERA 75ML,0.1,tm
2026-06,2026-10,718019,P ALOE VERA 75ML,0.1,tm
2026-07,2026-10,718019,P ALOE VERA 75ML,0.1,tm
2026-06,2026-11,718019,P ALOE VERA 75ML,0.1,tm
2026-07,2026-11,718019,P ALOE VERA 75ML,0.1,tm
2026-07,2026-12,718019,P ALOE VERA 75ML,0.1,tm
2025-04,2025-05,718021,JFB FACE CREAM 50G,1.583729982,ml
2025-04,2025-05,718021,JFB FACE CREAM 50G,1.829301618,tm
2025-04,2025-06,718021,JFB FACE CREAM 50G,1.322193646,ml
2025-04,2025-06,718021,JFB FACE CREAM 50G,1.710686956,tm
2025-05,2025-06,718021,JFB FACE CREAM 50G,1.549592561,ml
2025-05,2025-06,718021,JFB FACE CREAM 50G,1.710686956,tm
2025-04,2025-07,718021,JFB FACE CREAM 50G,1.648225477,ml
2025-04,2025-07,718021,JFB FACE CREAM 50G,1.39,tm
2025-05,2025-07,718021,JFB FACE CREAM 50G,1.5476346,ml
2025-05,2025-07,718021,JFB FACE CREAM 50G,1.39,tm
2025-06,2025-07,718021,JFB FACE CREAM 50G,1.438085775,ml
2025-06,2025-07,718021,JFB FACE CREAM 50G,1.60155,tm
2025-04,2025-08,718021,JFB FACE CREAM 50G,1.692309256,ml
2025-04,2025-08,718021,JFB FACE CREAM 50G,1.29,tm
2025-05,2025-08,718021,JFB FACE CREAM 50G,1.326230248,ml
2025-05,2025-08,718021,JFB FACE CREAM 50G,1.29,tm
2025-06,2025-08,718021,JFB FACE CREAM 50G,1.438085775,ml
2025-06,2025-08,718021,JFB FACE CREAM 50G,1.4819,tm
2025-07,2025-08,718021,JFB FACE CREAM 50G,1.32472015,ml
2025-07,2025-08,718021,JFB FACE CREAM 50G,1.48,tm
2025-04,2025-09,718021,JFB FACE CREAM 50G,3.318134836,ml
2025-04,2025-09,718021,JFB FACE CREAM 50G,4.68,tm
2025-05,2025-09,718021,JFB FACE CREAM 50G,3.7027689,ml
2025-05,2025-09,718021,JFB FACE CREAM 50G,4.68,tm
2025-06,2025-09,718021,JFB FACE CREAM 50G,3.771650301,ml
2025-06,2025-09,718021,JFB FACE CREAM 50G,5.37595,tm
2025-07,2025-09,718021,JFB FACE CREAM 50G,3.644926011,ml
2025-07,2025-09,718021,JFB FACE CREAM 50G,4.91,tm
2025-08,2025-09,718021,JFB FACE CREAM 50G,3.8178689,ml
2025-08,2025-09,718021,JFB FACE CREAM 50G,4.68,tm
2025-05,2025-10,718021,JFB FACE CREAM 50G,3.7404038,ml
2025-05,2025-10,718021,JFB FACE CREAM 50G,5.0,tm
2025-06,2025-10,718021,JFB FACE CREAM 50G,2.376885514,ml
2025-06,2025-10,718021,JFB FACE CREAM 50G,5.8559,tm
2025-07,2025-10,718021,JFB FACE CREAM 50G,3.475119278,ml
2025-07,2025-10,718021,JFB FACE CREAM 50G,5.09,tm
2025-08,2025-10,718021,JFB FACE CREAM 50G,3.256711359,ml
2025-08,2025-10,718021,JFB FACE CREAM 50G,5.08,tm
2025-09,2025-10,718021,JFB FACE CREAM 50G,3.171546938,ml
2025-09,2025-10,718021,JFB FACE CREAM 50G,6.42116925,tm
2025-06,2025-11,718021,JFB FACE CREAM 50G,6.635721207,ml
2025-06,2025-11,718021,JFB FACE CREAM 50G,8.97,tm
2025-07,2025-11,718021,JFB FACE CREAM 50G,6.414143623,ml
2025-07,2025-11,718021,JFB FACE CREAM 50G,8.57,tm
2025-08,2025-11,718021,JFB FACE CREAM 50G,6.380967671,ml
2025-08,2025-11,718021,JFB FACE CREAM 50G,8.57,tm
2025-09,2025-11,718021,JFB FACE CREAM 50G,6.463211337,ml
2025-09,2025-11,718021,JFB FACE CREAM 50G,9.81595653,tm
2025-10,2025-11,718021,JFB FACE CREAM 50G,6.50319662,ml
2025-10,2025-11,718021,JFB FACE CREAM 50G,8.56595653,tm
2025-07,2025-12,718021,JFB FACE CREAM 50G,4.845777731,ml
2025-07,2025-12,718021,JFB FACE CREAM 50G,5.45,tm
2025-08,2025-12,718021,JFB FACE CREAM 50G,4.202736127,ml
2025-08,2025-12,718021,JFB FACE CREAM 50G,5.45,tm
2025-09,2025-12,718021,JFB FACE CREAM 50G,2.854686657,ml
2025-09,2025-12,718021,JFB FACE CREAM 50G,6.446960381,tm
2025-10,2025-12,718021,JFB FACE CREAM 50G,4.052038,ml
2025-10,2025-12,718021,JFB FACE CREAM 50G,5.446960381,tm
2025-11,2025-12,718021,JFB FACE CREAM 50G,3.611256569,ml
2025-11,2025-12,718021,JFB FACE CREAM 50G,7.725870254,tm
2025-08,2026-01,718021,JFB FACE CREAM 50G,1.651750271,ml
2025-08,2026-01,718021,JFB FACE CREAM 50G,3.33,tm
2025-09,2026-01,718021,JFB FACE CREAM 50G,1.917228325,ml
2025-09,2026-01,718021,JFB FACE CREAM 50G,3.59,tm
2025-10,2026-01,718021,JFB FACE CREAM 50G,3.377275655,ml
2025-10,2026-01,718021,JFB FACE CREAM 50G,3.33,tm
2025-11,2026-01,718021,JFB FACE CREAM 50G,2.15359654,ml
2025-11,2026-01,718021,JFB FACE CREAM 50G,3.328722794,tm
2025-12,2026-01,718021,JFB FACE CREAM 50G,2.5296809,ml
2025-12,2026-01,718021,JFB FACE CREAM 50G,3.328722794,tm
2025-09,2026-02,718021,JFB FACE CREAM 50G,0.96413512,ml
2025-09,2026-02,718021,JFB FACE CREAM 50G,1.985245987,tm
2025-10,2026-02,718021,JFB FACE CREAM 50G,2.2047528,ml
2025-10,2026-02,718021,JFB FACE CREAM 50G,1.985245987,tm
2025-11,2026-02,718021,JFB FACE CREAM 50G,0.349541328,ml
2025-11,2026-02,718021,JFB FACE CREAM 50G,2.835751296,tm
2025-12,2026-02,718021,JFB FACE CREAM 50G,1.234877429,ml
2025-12,2026-02,718021,JFB FACE CREAM 50G,2.835751296,tm
2026-01,2026-02,718021,JFB FACE CREAM 50G,1.286356904,ml
2026-01,2026-02,718021,JFB FACE CREAM 50G,2.773251296,tm
2025-10,2026-03,718021,JFB FACE CREAM 50G,2.2969421,ml
2025-10,2026-03,718021,JFB FACE CREAM 50G,2.35,tm
2025-11,2026-03,718021,JFB FACE CREAM 50G,2.786527226,ml
2025-11,2026-03,718021,JFB FACE CREAM 50G,2.75593163,tm
2025-12,2026-03,718021,JFB FACE CREAM 50G,2.294980752,ml
2025-12,2026-03,718021,JFB FACE CREAM 50G,2.75593163,tm
2026-01,2026-03,718021,JFB FACE CREAM 50G,3.191007093,ml
2026-01,2026-03,718021,JFB FACE CREAM 50G,3.9,tm
2026-02,2026-03,718021,JFB FACE CREAM 50G,2.130083741,ml
2026-02,2026-03,718021,JFB FACE CREAM 50G,2.75593163,tm
2025-11,2026-04,718021,JFB FACE CREAM 50G,2.193356193,ml
2025-11,2026-04,718021,JFB FACE CREAM 50G,2.74793163,tm
2025-12,2026-04,718021,JFB FACE CREAM 50G,2.231151279,ml
2025-12,2026-04,718021,JFB FACE CREAM 50G,2.902414813,tm
2026-01,2026-04,718021,JFB FACE CREAM 50G,3.163126143,ml
2026-01,2026-04,718021,JFB FACE CREAM 50G,2.523325035,tm
2026-02,2026-04,718021,JFB FACE CREAM 50G,2.927267585,ml
2026-02,2026-04,718021,JFB FACE CREAM 50G,2.277886304,tm
2026-03,2026-04,718021,JFB FACE CREAM 50G,2.245763508,ml
2026-03,2026-04,718021,JFB FACE CREAM 50G,2.28,tm
2025-12,2026-05,718021,JFB FACE CREAM 50G,1.909960308,ml
2025-12,2026-05,718021,JFB FACE CREAM 50G,2.190189313,tm
2026-01,2026-05,718021,JFB FACE CREAM 50G,2.759020414,ml
2026-01,2026-05,718021,JFB FACE CREAM 50G,2.06898174,tm
2026-02,2026-05,718021,JFB FACE CREAM 50G,1.89299456,ml
2026-02,2026-05,718021,JFB FACE CREAM 50G,2.35341429,tm
2026-03,2026-05,718021,JFB FACE CREAM 50G,2.085903619,ml
2026-03,2026-05,718021,JFB FACE CREAM 50G,2.12,tm
2026-04,2026-05,718021,JFB FACE CREAM 50G,1.7449459,ml
2026-04,2026-05,718021,JFB FACE CREAM 50G,2.118072861,tm
2026-01,2026-06,718021,JFB FACE CREAM 50G,2.762665952,ml
2026-01,2026-06,718021,JFB FACE CREAM 50G,2.0567925,tm
2026-02,2026-06,718021,JFB FACE CREAM 50G,1.422860825,ml
2026-02,2026-06,718021,JFB FACE CREAM 50G,2.06,tm
2026-03,2026-06,718021,JFB FACE CREAM 50G,1.299042605,ml
2026-03,2026-06,718021,JFB FACE CREAM 50G,1.85,tm
2026-04,2026-06,718021,JFB FACE CREAM 50G,1.554727357,ml
2026-04,2026-06,718021,JFB FACE CREAM 50G,1.85111325,tm
2026-05,2026-06,718021,JFB FACE CREAM 50G,1.503041643,ml
2026-05,2026-06,718021,JFB FACE CREAM 50G,2.26247175,tm
2026-02,2026-07,718021,JFB FACE CREAM 50G,1.682775847,ml
2026-02,2026-07,718021,JFB FACE CREAM 50G,2.07,tm
2026-03,2026-07,718021,JFB FACE CREAM 50G,1.624469365,ml
2026-03,2026-07,718021,JFB FACE CREAM 50G,1.867330357,tm
2026-04,2026-07,718021,JFB FACE CREAM 50G,1.86784088,ml
2026-04,2026-07,718021,JFB FACE CREAM 50G,1.867330357,tm
2026-05,2026-07,718021,JFB FACE CREAM 50G,1.590190148,ml
2026-05,2026-07,718021,JFB FACE CREAM 50G,2.282292659,tm
2026-06,2026-07,718021,JFB FACE CREAM 50G,2.172425357,ml
2026-06,2026-07,718021,JFB FACE CREAM 50G,2.2822926590000003,tm
2026-03,2026-08,718021,JFB FACE CREAM 50G,1.311794357,ml
2026-03,2026-08,718021,JFB FACE CREAM 50G,1.603798481,tm
2026-04,2026-08,718021,JFB FACE CREAM 50G,1.435763329,ml
2026-04,2026-08,718021,JFB FACE CREAM 50G,1.951414875,tm
2026-05,2026-08,718021,JFB FACE CREAM 50G,1.655620464,ml
2026-05,2026-08,718021,JFB FACE CREAM 50G,2.146556363,tm
2026-06,2026-08,718021,JFB FACE CREAM 50G,0.792961384,ml
2026-06,2026-08,718021,JFB FACE CREAM 50G,2.146556363,tm
2026-07,2026-08,718021,JFB FACE CREAM 50G,1.549607579,ml
2026-07,2026-08,718021,JFB FACE CREAM 50G,2.146556363,tm
2026-04,2026-09,718021,JFB FACE CREAM 50G,3.643028689,ml
2026-04,2026-09,718021,JFB FACE CREAM 50G,4.872562846,tm
2026-05,2026-09,718021,JFB FACE CREAM 50G,3.584578142,ml
2026-05,2026-09,718021,JFB FACE CREAM 50G,4.872562846,tm
2026-06,2026-09,718021,JFB FACE CREAM 50G,4.525081397,ml
2026-06,2026-09,718021,JFB FACE CREAM 50G,4.872562846,tm
2026-07,2026-09,718021,JFB FACE CREAM 50G,3.7402259,ml
2026-07,2026-09,718021,JFB FACE CREAM 50G,4.872562846,tm
2026-05,2026-10,718021,JFB FACE CREAM 50G,4.111734581,ml
2026-05,2026-10,718021,JFB FACE CREAM 50G,5.483983403,tm
2026-06,2026-10,718021,JFB FACE CREAM 50G,3.474693433,ml
2026-06,2026-10,718021,JFB FACE CREAM 50G,5.483983403,tm
2026-07,2026-10,718021,JFB FACE CREAM 50G,3.8134856,ml
2026-07,2026-10,718021,JFB FACE CREAM 50G,5.483983403,tm
2026-06,2026-11,718021,JFB FACE CREAM 50G,8.487172833,ml
2026-06,2026-11,718021,JFB FACE CREAM 50G,11.4,tm
2026-07,2026-11,718021,JFB FACE CREAM 50G,7.713995563,ml
2026-07,2026-11,718021,JFB FACE CREAM 50G,11.4,tm
2026-07,2026-12,718021,JFB FACE CREAM 50G,5.830647736,ml
2026-07,2026-12,718021,JFB FACE CREAM 50G,7.792905496,tm
2025-04,2025-05,718033,JFB FACE CREAM 100G,0.869706982,ml
2025-04,2025-05,718033,JFB FACE CREAM 100G,0.997800882,tm
2025-04,2025-06,718033,JFB FACE CREAM 100G,0.68929603,ml
2025-04,2025-06,718033,JFB FACE CREAM 100G,0.781765544,tm
2025-05,2025-06,718033,JFB FACE CREAM 100G,0.776327876,ml
2025-05,2025-06,718033,JFB FACE CREAM 100G,0.781765544,tm
2025-04,2025-07,718033,JFB FACE CREAM 100G,0.21323522,ml
2025-04,2025-07,718033,JFB FACE CREAM 100G,0.67,tm
2025-05,2025-07,718033,JFB FACE CREAM 100G,0.564156281,ml
2025-05,2025-07,718033,JFB FACE CREAM 100G,0.67,tm
2025-06,2025-07,718033,JFB FACE CREAM 100G,0.46634825,ml
2025-06,2025-07,718033,JFB FACE CREAM 100G,0.7684,tm
2025-04,2025-08,718033,JFB FACE CREAM 100G,0.627508304,ml
2025-04,2025-08,718033,JFB FACE CREAM 100G,0.71,tm
2025-05,2025-08,718033,JFB FACE CREAM 100G,0.587705212,ml
2025-05,2025-08,718033,JFB FACE CREAM 100G,0.71,tm
2025-06,2025-08,718033,JFB FACE CREAM 100G,0.9205629,ml
2025-06,2025-08,718033,JFB FACE CREAM 100G,0.8243,tm
2025-07,2025-08,718033,JFB FACE CREAM 100G,0.631228867,ml
2025-07,2025-08,718033,JFB FACE CREAM 100G,0.82,tm
2025-04,2025-09,718033,JFB FACE CREAM 100G,1.939524768,ml
2025-04,2025-09,718033,JFB FACE CREAM 100G,2.0,tm
2025-05,2025-09,718033,JFB FACE CREAM 100G,1.873022152,ml
2025-05,2025-09,718033,JFB FACE CREAM 100G,2.0,tm
2025-06,2025-09,718033,JFB FACE CREAM 100G,1.71066194,ml
2025-06,2025-09,718033,JFB FACE CREAM 100G,2.3015,tm
2025-07,2025-09,718033,JFB FACE CREAM 100G,1.316713693,ml
2025-07,2025-09,718033,JFB FACE CREAM 100G,2.1,tm
2025-08,2025-09,718033,JFB FACE CREAM 100G,1.202122554,ml
2025-08,2025-09,718033,JFB FACE CREAM 100G,2.0,tm
2025-05,2025-10,718033,JFB FACE CREAM 100G,1.82424228,ml
2025-05,2025-10,718033,JFB FACE CREAM 100G,3.0,tm
2025-06,2025-10,718033,JFB FACE CREAM 100G,1.867181679,ml
2025-06,2025-10,718033,JFB FACE CREAM 100G,3.3372,tm
2025-07,2025-10,718033,JFB FACE CREAM 100G,2.192931482,ml
2025-07,2025-10,718033,JFB FACE CREAM 100G,2.91,tm
2025-08,2025-10,718033,JFB FACE CREAM 100G,1.856323847,ml
2025-08,2025-10,718033,JFB FACE CREAM 100G,2.92,tm
2025-09,2025-10,718033,JFB FACE CREAM 100G,1.658199979,ml
2025-09,2025-10,718033,JFB FACE CREAM 100G,3.579549382,tm
2025-06,2025-11,718033,JFB FACE CREAM 100G,3.508341219,ml
2025-06,2025-11,718033,JFB FACE CREAM 100G,5.14,tm
2025-07,2025-11,718033,JFB FACE CREAM 100G,3.505305039,ml
2025-07,2025-11,718033,JFB FACE CREAM 100G,4.9,tm
2025-08,2025-11,718033,JFB FACE CREAM 100G,3.83195722,ml
2025-08,2025-11,718033,JFB FACE CREAM 100G,4.9,tm
2025-09,2025-11,718033,JFB FACE CREAM 100G,3.625612295,ml
2025-09,2025-11,718033,JFB FACE CREAM 100G,5.601727182,tm
2025-10,2025-11,718033,JFB FACE CREAM 100G,4.008811286,ml
2025-10,2025-11,718033,JFB FACE CREAM 100G,4.901727182,tm
2025-07,2025-12,718033,JFB FACE CREAM 100G,1.804510167,ml
2025-07,2025-12,718033,JFB FACE CREAM 100G,2.69,tm
